Location,Date,Year,Month,Day,Hour,AQI,PM2.5,PM10,O3,CO,SO2,NO2,Temperature,Humidity,AQI_Class
Gurugram,2024-02-26,2024,2,26,11,330,157.37,304.64,48.53,0.59,21.09,14.75,34.0,71.6,Hazardous
Gurugram,2024-02-26,2024,2,26,12,325,154.92,309.27,42.43,0.45,35.22,31.69,33.7,66.2,Hazardous
Gurugram,2024-02-26,2024,2,26,13,282,134.7,262.33,56.42,0.91,29.84,36.94,32.5,77.0,Very_Unhealthy
Gurugram,2024-02-26,2024,2,26,14,282,134.74,227.86,34.77,0.32,13.26,39.97,28.7,79.9,Very_Unhealthy
Gurugram,2024-02-26,2024,2,26,15,313,149.17,238.91,29.45,1.15,17.68,41.38,27.9,78.3,Hazardous
Gurugram,2024-02-26,2024,2,26,16,343,163.6,255.96,45.74,1.19,19.65,57.38,27.9,66.6,Hazardous
Gurugram,2024-02-26,2024,2,26,17,424,201.92,361.25,52.52,1.04,36.11,34.24,24.4,63.2,Hazardous
Gurugram,2024-02-26,2024,2,26,18,404,192.65,341.19,52.12,0.7,30.22,38.74,25.5,65.2,Hazardous
Gurugram,2024-02-26,2024,2,26,19,417,198.6,381.73,36.5,0.86,28.15,40.92,21.3,60.8,Hazardous
Gurugram,2024-02-26,2024,2,26,20,480,228.84,423.81,54.82,0.78,21.89,69.65,11.6,59.4,Hazardous
Gurugram,2024-02-26,2024,2,26,21,459,218.65,471.65,20.79,0.96,11.23,55.16,12.9,51.0,Hazardous
Gurugram,2024-02-26,2024,2,26,22,398,189.85,355.33,40.36,0.59,19.81,17.13,18.2,43.1,Hazardous
Gurugram,2024-02-26,2024,2,26,23,333,158.71,305.99,58.04,0.52,12.91,30.49,14.6,39.3,Hazardous
Gurugram,2024-02-27,2024,2,27,0,297,141.69,254.29,42.4,0.3,34.78,17.6,12.2,40.8,Very_Unhealthy
Gurugram,2024-02-27,2024,2,27,1,293,139.6,298.23,38.13,0.95,37.24,19.59,15.5,41.7,Very_Unhealthy
Gurugram,2024-02-27,2024,2,27,2,247,117.73,224.96,34.66,0.47,30.52,54.75,15.1,33.0,Very_Unhealthy
Gurugram,2024-02-27,2024,2,27,3,289,138.0,253.85,44.12,0.71,39.69,20.92,16.5,29.3,Very_Unhealthy
Gurugram,2024-02-27,2024,2,27,4,291,138.93,244.76,35.57,0.45,6.26,18.96,17.0,39.6,Very_Unhealthy
Gurugram,2024-02-27,2024,2,27,5,299,142.77,214.57,29.98,0.78,23.95,48.62,17.6,42.7,Very_Unhealthy
Gurugram,2024-02-27,2024,2,27,6,360,171.54,335.34,47.9,1.17,23.48,42.03,21.9,40.2,Hazardous
Gurugram,2024-02-27,2024,2,27,7,332,158.24,328.31,46.56,1.01,29.14,37.82,24.1,46.1,Hazardous
Gurugram,2024-02-27,2024,2,27,8,500,239.95,410.26,42.02,1.07,39.8,51.37,21.7,55.2,Hazardous
Gurugram,2024-02-27,2024,2,27,9,365,173.93,368.2,24.0,1.02,10.13,15.27,29.2,61.4,Hazardous
Gurugram,2024-02-27,2024,2,27,10,314,149.53,234.52,48.13,1.16,35.75,14.26,26.2,66.5,Hazardous
Gurugram,2024-02-27,2024,2,27,11,281,134.12,211.66,51.62,0.58,20.53,30.54,29.1,69.0,Very_Unhealthy
Gurugram,2024-02-27,2024,2,27,12,310,147.94,276.72,27.65,0.33,15.52,62.91,25.6,73.5,Hazardous
Gurugram,2024-02-27,2024,2,27,13,288,137.55,281.16,36.62,0.75,30.75,10.83,28.3,69.9,Very_Unhealthy
Gurugram,2024-02-27,2024,2,27,14,275,131.13,265.5,38.81,0.6,15.51,34.76,27.5,72.5,Very_Unhealthy
Gurugram,2024-02-27,2024,2,27,15,326,155.26,310.62,27.06,0.74,30.1,26.0,28.7,78.0,Hazardous
Gurugram,2024-02-27,2024,2,27,16,349,166.4,260.87,45.52,0.64,34.41,64.44,26.3,73.8,Hazardous
Gurugram,2024-02-27,2024,2,27,17,393,187.51,300.12,54.24,0.91,8.0,29.0,25.7,75.9,Hazardous
Gurugram,2024-02-27,2024,2,27,18,411,195.95,335.7,44.92,0.44,14.86,79.18,24.1,64.0,Hazardous
Gurugram,2024-02-27,2024,2,27,19,426,202.88,338.91,58.18,1.11,32.74,39.32,17.3,60.0,Hazardous
Gurugram,2024-02-27,2024,2,27,20,500,240.77,425.03,41.08,0.72,37.24,60.59,19.8,55.7,Hazardous
Gurugram,2024-02-27,2024,2,27,21,418,199.29,425.9,34.32,0.71,22.0,26.56,17.4,44.5,Hazardous
Gurugram,2024-02-27,2024,2,27,22,390,186.05,327.02,26.77,0.98,23.17,72.92,16.1,46.8,Hazardous
Gurugram,2024-02-27,2024,2,27,23,347,165.64,309.78,30.41,0.61,38.09,23.45,13.9,36.2,Hazardous
Gurugram,2024-02-28,2024,2,28,0,326,155.69,327.55,39.28,1.05,38.6,27.43,10.6,43.6,Hazardous
Gurugram,2024-02-28,2024,2,28,1,285,136.02,277.82,24.2,0.56,29.19,20.68,14.8,36.4,Very_Unhealthy
Gurugram,2024-02-28,2024,2,28,2,282,134.72,235.59,31.34,1.02,9.11,72.4,15.5,39.1,Very_Unhealthy
Gurugram,2024-02-28,2024,2,28,3,262,124.79,230.17,36.19,0.42,5.47,10.33,16.4,40.8,Very_Unhealthy
Gurugram,2024-02-28,2024,2,28,4,297,141.72,291.31,40.92,0.4,16.62,23.52,14.3,40.5,Very_Unhealthy
Gurugram,2024-02-28,2024,2,28,5,339,161.63,300.11,52.76,0.42,31.01,64.03,18.6,44.3,Hazardous
Gurugram,2024-02-28,2024,2,28,6,288,137.33,292.76,52.59,0.89,20.48,49.76,21.2,49.3,Very_Unhealthy
Gurugram,2024-02-28,2024,2,28,7,457,217.99,459.28,48.05,0.53,17.67,72.9,25.2,54.8,Hazardous
Gurugram,2024-02-28,2024,2,28,8,500,238.97,496.93,28.47,1.14,14.46,36.9,27.0,60.9,Hazardous
Gurugram,2024-02-28,2024,2,28,9,353,168.53,309.04,32.89,0.35,19.1,58.5,27.2,56.9,Hazardous
Gurugram,2024-02-28,2024,2,28,10,330,157.44,326.73,53.46,0.52,24.68,43.0,28.6,64.2,Hazardous
Gurugram,2024-02-28,2024,2,28,11,304,145.24,235.94,56.32,0.73,8.39,50.04,27.5,70.1,Hazardous
Gurugram,2024-02-28,2024,2,28,12,327,156.08,269.14,48.62,1.14,9.44,39.44,29.6,73.2,Hazardous
Gurugram,2024-02-28,2024,2,28,13,330,157.3,301.54,45.12,0.85,10.18,25.83,30.6,72.4,Hazardous
Gurugram,2024-02-28,2024,2,28,14,304,145.12,305.39,41.18,0.67,5.33,26.38,25.9,81.8,Hazardous
Gurugram,2024-02-28,2024,2,28,15,354,168.66,323.77,39.22,0.52,33.12,58.63,28.1,70.1,Hazardous
Gurugram,2024-02-28,2024,2,28,16,290,138.43,243.2,55.89,0.72,26.28,47.46,27.3,67.0,Very_Unhealthy
Gurugram,2024-02-28,2024,2,28,17,399,190.39,387.78,42.35,0.49,26.73,64.14,24.1,69.1,Hazardous
Gurugram,2024-02-28,2024,2,28,18,358,170.7,319.85,40.4,0.57,33.29,41.94,21.0,62.9,Hazardous
Gurugram,2024-02-28,2024,2,28,19,500,251.67,434.96,56.24,0.79,38.14,61.42,20.4,59.6,Hazardous
Gurugram,2024-02-28,2024,2,28,20,382,182.08,278.25,54.53,0.53,18.31,49.43,20.8,48.3,Hazardous
Gurugram,2024-02-28,2024,2,28,21,498,237.62,447.39,27.31,0.7,17.96,63.66,16.2,49.2,Hazardous
Gurugram,2024-02-28,2024,2,28,22,343,163.52,251.33,29.7,0.49,29.74,28.57,16.2,42.3,Hazardous
Gurugram,2024-02-28,2024,2,28,23,397,189.48,390.46,34.07,0.32,39.93,73.12,17.1,40.5,Hazardous
Gurugram,2024-02-29,2024,2,29,0,299,142.79,289.11,37.75,1.18,6.43,34.57,12.3,39.1,Very_Unhealthy
Gurugram,2024-02-29,2024,2,29,1,287,136.83,292.87,32.17,1.17,39.33,67.5,11.1,32.2,Very_Unhealthy
Gurugram,2024-02-29,2024,2,29,2,257,122.81,253.98,33.95,1.16,29.4,21.51,10.5,39.8,Very_Unhealthy
Gurugram,2024-02-29,2024,2,29,3,272,129.65,262.19,40.97,1.16,25.58,64.12,16.9,38.8,Very_Unhealthy
Gurugram,2024-02-29,2024,2,29,4,240,114.75,184.11,50.55,1.2,22.69,52.33,17.3,35.6,Very_Unhealthy
Gurugram,2024-02-29,2024,2,29,5,376,179.34,369.81,57.65,0.47,9.33,15.27,20.0,36.9,Hazardous
Gurugram,2024-02-29,2024,2,29,6,337,160.84,302.77,33.78,0.33,21.93,71.39,17.3,43.2,Hazardous
Gurugram,2024-02-29,2024,2,29,7,411,196.15,354.14,23.06,0.7,32.6,18.13,26.4,40.1,Hazardous
Gurugram,2024-02-29,2024,2,29,8,477,227.55,347.32,49.49,0.91,5.73,59.16,26.5,47.2,Hazardous
Gurugram,2024-02-29,2024,2,29,9,397,189.21,321.61,44.25,0.99,8.12,56.52,27.5,57.5,Hazardous
Gurugram,2024-02-29,2024,2,29,10,387,184.52,383.36,34.82,0.4,38.93,38.26,27.8,64.7,Hazardous
Gurugram,2024-02-29,2024,2,29,11,281,133.92,247.76,34.88,1.17,38.91,44.09,28.1,71.4,Very_Unhealthy
Gurugram,2024-02-29,2024,2,29,12,312,148.87,230.17,27.87,0.59,34.83,46.1,29.9,74.3,Hazardous
Gurugram,2024-02-29,2024,2,29,13,283,135.0,216.98,44.44,1.01,7.68,15.97,30.0,72.9,Very_Unhealthy
Gurugram,2024-02-29,2024,2,29,14,314,149.64,325.03,35.36,0.37,26.23,28.38,30.2,70.2,Hazardous
Gurugram,2024-02-29,2024,2,29,15,277,132.25,241.12,45.85,1.17,16.06,19.12,30.4,69.0,Very_Unhealthy
Gurugram,2024-02-29,2024,2,29,16,318,151.81,303.58,59.35,1.04,37.64,50.75,22.9,74.3,Hazardous
Gurugram,2024-02-29,2024,2,29,17,390,185.82,282.79,30.06,0.33,27.66,29.21,25.7,66.6,Hazardous
Gurugram,2024-02-29,2024,2,29,18,374,178.41,275.36,27.48,0.52,25.32,40.26,22.6,61.6,Hazardous
Gurugram,2024-02-29,2024,2,29,19,463,220.82,401.17,49.4,1.15,39.64,69.12,16.2,68.3,Hazardous
Gurugram,2024-02-29,2024,2,29,20,486,231.54,401.66,59.73,1.02,31.04,34.46,19.8,53.1,Hazardous
Gurugram,2024-02-29,2024,2,29,21,500,250.01,515.78,51.68,0.52,10.14,49.44,18.3,47.6,Hazardous
Gurugram,2024-02-29,2024,2,29,22,419,199.74,435.57,58.74,0.42,18.41,59.94,16.1,41.8,Hazardous
Gurugram,2024-02-29,2024,2,29,23,395,188.24,316.39,24.87,0.92,17.15,65.27,15.6,39.1,Hazardous
Gurugram,2024-03-01,2024,3,1,0,261,124.62,267.62,41.04,0.69,23.58,48.39,13.9,47.4,Very_Unhealthy
Gurugram,2024-03-01,2024,3,1,1,241,114.8,190.45,30.79,0.56,18.7,45.57,11.9,39.4,Very_Unhealthy
Gurugram,2024-03-01,2024,3,1,2,234,111.57,202.13,43.84,0.85,21.92,21.25,14.8,33.2,Very_Unhealthy
Gurugram,2024-03-01,2024,3,1,3,239,113.91,179.99,54.9,0.82,11.26,34.17,16.6,33.4,Very_Unhealthy
Gurugram,2024-03-01,2024,3,1,4,254,121.31,240.0,42.64,1.03,27.62,31.62,18.5,34.9,Very_Unhealthy
Gurugram,2024-03-01,2024,3,1,5,268,127.83,248.7,53.22,0.76,17.18,39.96,19.5,35.2,Very_Unhealthy
Gurugram,2024-03-01,2024,3,1,6,286,136.23,242.07,48.14,0.56,34.88,33.63,25.6,52.1,Very_Unhealthy
Gurugram,2024-03-01,2024,3,1,7,372,177.59,316.71,47.58,1.14,18.92,32.88,24.6,55.1,Hazardous
Gurugram,2024-03-01,2024,3,1,8,320,152.56,332.47,33.3,0.84,38.0,74.31,26.2,58.6,Hazardous
Gurugram,2024-03-01,2024,3,1,9,423,201.65,406.96,43.91,0.41,6.98,28.53,30.2,70.1,Hazardous
Gurugram,2024-03-01,2024,3,1,10,280,133.39,244.27,25.68,0.38,33.68,52.85,27.3,61.8,Very_Unhealthy
Gurugram,2024-03-01,2024,3,1,11,266,127.06,260.26,53.03,0.56,31.59,19.55,31.4,66.4,Very_Unhealthy
Gurugram,2024-03-01,2024,3,1,12,220,104.79,196.34,32.7,1.14,21.62,61.95,29.5,67.4,Very_Unhealthy
Gurugram,2024-03-01,2024,3,1,13,243,116.14,197.33,35.15,0.9,18.98,11.98,30.0,69.8,Very_Unhealthy
Gurugram,2024-03-01,2024,3,1,14,241,115.22,233.19,30.42,0.42,36.56,75.58,28.6,74.1,Very_Unhealthy
Gurugram,2024-03-01,2024,3,1,15,274,130.86,215.4,48.21,0.62,27.09,31.98,27.3,81.6,Very_Unhealthy
Gurugram,2024-03-01,2024,3,1,16,241,114.95,206.53,52.88,0.47,14.25,67.56,24.7,75.3,Very_Unhealthy
Gurugram,2024-03-01,2024,3,1,17,316,150.56,311.52,32.11,0.57,30.43,41.59,27.5,72.4,Hazardous
Gurugram,2024-03-01,2024,3,1,18,352,168.03,346.77,25.46,0.78,21.22,23.94,23.3,67.5,Hazardous
Gurugram,2024-03-01,2024,3,1,19,322,153.36,255.9,45.19,1.18,34.69,60.19,21.0,60.1,Hazardous
Gurugram,2024-03-01,2024,3,1,20,381,181.55,291.73,53.92,1.02,10.44,42.26,18.4,58.9,Hazardous
Gurugram,2024-03-01,2024,3,1,21,424,202.22,409.75,35.73,1.12,28.13,78.45,16.7,54.7,Hazardous
Gurugram,2024-03-01,2024,3,1,22,324,154.35,322.48,29.39,0.32,26.47,28.93,14.3,49.3,Hazardous
Gurugram,2024-03-01,2024,3,1,23,257,122.65,209.9,37.2,0.31,12.67,30.39,12.1,35.2,Very_Unhealthy
Gurugram,2024-03-02,2024,3,2,0,241,114.96,240.34,49.23,1.03,38.83,24.77,14.2,34.2,Very_Unhealthy
Gurugram,2024-03-02,2024,3,2,1,242,115.34,207.49,49.88,0.86,20.64,53.99,12.4,23.2,Very_Unhealthy
Gurugram,2024-03-02,2024,3,2,2,243,115.79,199.52,41.08,0.57,12.49,72.76,14.3,33.9,Very_Unhealthy
Gurugram,2024-03-02,2024,3,2,3,258,123.23,219.49,55.04,1.11,22.23,19.12,14.8,39.0,Very_Unhealthy
Gurugram,2024-03-02,2024,3,2,4,277,132.21,276.68,31.24,0.56,19.52,31.01,17.6,29.7,Very_Unhealthy
Gurugram,2024-03-02,2024,3,2,5,271,129.5,226.96,26.4,0.57,36.18,23.01,19.7,31.9,Very_Unhealthy
Gurugram,2024-03-02,2024,3,2,6,301,143.61,257.32,38.89,0.88,20.23,63.72,24.6,41.6,Hazardous
Gurugram,2024-03-02,2024,3,2,7,403,192.34,319.7,58.75,0.77,5.24,34.33,27.1,54.9,Hazardous
Gurugram,2024-03-02,2024,3,2,8,384,182.99,385.12,32.4,0.61,13.09,32.79,25.5,52.2,Hazardous
Gurugram,2024-03-02,2024,3,2,9,338,161.16,306.75,28.02,0.44,6.74,50.59,29.3,60.4,Hazardous
Gurugram,2024-03-02,2024,3,2,10,317,151.13,258.04,49.04,0.81,9.04,67.75,31.1,69.8,Hazardous
Gurugram,2024-03-02,2024,3,2,11,259,123.64,209.99,32.32,0.88,34.67,65.46,32.6,69.7,Very_Unhealthy
Gurugram,2024-03-02,2024,3,2,12,235,112.19,219.04,47.72,0.91,7.37,66.1,30.6,76.7,Very_Unhealthy
Gurugram,2024-03-02,2024,3,2,13,265,126.32,253.34,51.14,0.78,14.85,58.87,29.4,76.8,Very_Unhealthy
Gurugram,2024-03-02,2024,3,2,14,212,101.3,164.74,58.84,0.9,16.78,60.01,28.0,71.1,Very_Unhealthy
Gurugram,2024-03-02,2024,3,2,15,214,102.29,174.48,24.98,1.16,13.91,36.7,27.2,74.3,Very_Unhealthy
Gurugram,2024-03-02,2024,3,2,16,257,122.52,241.91,51.02,0.75,23.2,61.87,25.2,71.8,Very_Unhealthy
Gurugram,2024-03-02,2024,3,2,17,293,139.56,306.55,46.71,0.41,37.53,12.45,27.8,67.6,Very_Unhealthy
Gurugram,2024-03-02,2024,3,2,18,324,154.63,287.92,46.97,0.64,34.33,24.58,21.0,64.7,Hazardous
Gurugram,2024-03-02,2024,3,2,19,363,172.94,353.4,24.13,1.1,12.49,24.88,19.6,60.1,Hazardous
Gurugram,2024-03-02,2024,3,2,20,434,206.84,344.67,23.18,0.41,23.24,32.12,17.1,52.3,Hazardous
Gurugram,2024-03-02,2024,3,2,21,346,165.06,332.52,20.69,0.6,26.94,27.04,15.5,44.3,Hazardous
Gurugram,2024-03-02,2024,3,2,22,335,159.64,327.57,23.01,0.52,38.72,17.4,17.9,43.4,Hazardous
Gurugram,2024-03-02,2024,3,2,23,269,128.4,244.76,42.7,0.82,9.02,31.65,14.0,35.3,Very_Unhealthy
Gurugram,2024-03-03,2024,3,3,0,236,112.4,243.05,21.88,0.93,23.78,70.65,16.1,38.7,Very_Unhealthy
Gurugram,2024-03-03,2024,3,3,1,229,109.48,171.72,24.77,0.83,35.95,10.23,13.8,36.9,Very_Unhealthy
Gurugram,2024-03-03,2024,3,3,2,187,89.37,186.13,33.63,0.74,24.89,24.73,12.2,44.4,Unhealthy
Gurugram,2024-03-03,2024,3,3,3,226,107.89,186.05,45.21,0.66,24.44,40.26,19.6,26.9,Very_Unhealthy
Gurugram,2024-03-03,2024,3,3,4,223,106.61,220.57,55.9,0.96,11.32,29.33,15.9,36.5,Very_Unhealthy
Gurugram,2024-03-03,2024,3,3,5,266,126.71,227.31,46.2,0.8,21.2,59.49,18.4,37.9,Very_Unhealthy
Gurugram,2024-03-03,2024,3,3,6,278,132.66,204.98,28.65,0.71,38.49,71.27,21.1,48.0,Very_Unhealthy
Gurugram,2024-03-03,2024,3,3,7,317,151.08,286.75,34.51,0.3,10.49,60.94,24.7,49.8,Hazardous
Gurugram,2024-03-03,2024,3,3,8,372,177.46,353.74,35.73,1.05,12.04,11.48,26.0,58.2,Hazardous
Gurugram,2024-03-03,2024,3,3,9,341,162.4,290.49,39.99,1.11,17.99,24.57,30.5,58.8,Hazardous
Gurugram,2024-03-03,2024,3,3,10,285,136.16,218.29,40.89,0.8,14.32,27.28,34.6,61.4,Very_Unhealthy
Gurugram,2024-03-03,2024,3,3,11,297,141.65,303.86,28.55,0.35,20.97,63.3,28.4,70.2,Very_Unhealthy
Gurugram,2024-03-03,2024,3,3,12,211,100.76,198.92,52.06,0.77,36.76,74.15,31.9,71.2,Very_Unhealthy
Gurugram,2024-03-03,2024,3,3,13,289,137.63,232.54,36.55,1.09,36.95,65.07,27.8,70.1,Very_Unhealthy
Gurugram,2024-03-03,2024,3,3,14,247,117.89,223.87,42.02,1.12,21.6,23.68,32.3,74.9,Very_Unhealthy
Gurugram,2024-03-03,2024,3,3,15,229,109.29,194.9,33.85,0.5,19.77,34.83,28.0,76.5,Very_Unhealthy
Gurugram,2024-03-03,2024,3,3,16,228,108.86,227.5,50.31,0.92,27.11,78.73,24.4,73.9,Very_Unhealthy
Gurugram,2024-03-03,2024,3,3,17,361,171.92,265.72,48.9,0.66,35.74,20.38,22.5,71.1,Hazardous
Gurugram,2024-03-03,2024,3,3,18,345,164.65,338.47,52.83,1.15,35.97,72.88,24.2,68.1,Hazardous
Gurugram,2024-03-03,2024,3,3,19,323,153.91,247.58,42.3,1.02,10.79,23.94,20.3,62.0,Hazardous
Gurugram,2024-03-03,2024,3,3,20,400,190.61,388.6,52.21,0.51,29.36,71.06,15.0,57.8,Hazardous
Gurugram,2024-03-03,2024,3,3,21,427,203.49,331.82,30.44,1.15,7.47,41.01,13.2,50.5,Hazardous
Gurugram,2024-03-03,2024,3,3,22,331,157.97,253.77,29.91,0.86,7.64,60.96,16.5,42.7,Hazardous
Gurugram,2024-03-03,2024,3,3,23,269,128.28,239.39,29.52,0.64,38.19,37.57,17.3,35.7,Very_Unhealthy
Gurugram,2024-03-04,2024,3,4,0,239,113.88,193.64,28.44,1.08,20.43,44.08,15.4,31.9,Very_Unhealthy
Gurugram,2024-03-04,2024,3,4,1,201,95.98,196.98,53.48,0.57,15.9,40.95,16.2,38.0,Very_Unhealthy
Gurugram,2024-03-04,2024,3,4,2,245,116.8,254.83,26.38,0.44,18.07,29.35,11.0,36.3,Very_Unhealthy
Gurugram,2024-03-04,2024,3,4,3,220,104.94,204.67,40.68,0.51,9.49,58.22,17.0,30.1,Very_Unhealthy
Gurugram,2024-03-04,2024,3,4,4,247,117.9,199.78,40.07,0.58,26.84,79.94,17.2,34.0,Very_Unhealthy
Gurugram,2024-03-04,2024,3,4,5,309,147.23,319.62,46.95,1.15,5.62,15.75,22.2,41.4,Hazardous
Gurugram,2024-03-04,2024,3,4,6,282,134.5,214.88,40.03,0.65,28.46,59.43,19.1,43.4,Very_Unhealthy
Gurugram,2024-03-04,2024,3,4,7,371,176.74,384.68,54.2,0.92,31.8,34.18,23.0,46.7,Hazardous
Gurugram,2024-03-04,2024,3,4,8,328,156.38,338.89,25.95,1.04,24.27,54.2,24.1,56.8,Hazardous
Gurugram,2024-03-04,2024,3,4,9,333,158.92,240.75,47.01,1.19,29.7,58.08,29.7,52.7,Hazardous
Gurugram,2024-03-04,2024,3,4,10,207,98.71,158.17,41.7,1.03,33.32,68.69,31.5,67.8,Very_Unhealthy
Gurugram,2024-03-04,2024,3,4,11,250,119.45,254.63,21.85,0.62,33.12,17.65,31.2,70.8,Very_Unhealthy
Gurugram,2024-03-04,2024,3,4,12,270,128.96,266.53,27.62,0.8,34.52,78.95,30.1,73.4,Very_Unhealthy
Gurugram,2024-03-04,2024,3,4,13,246,117.58,238.07,21.83,0.82,28.75,40.63,28.7,83.6,Very_Unhealthy
Gurugram,2024-03-04,2024,3,4,14,263,125.35,272.47,49.78,0.53,10.11,67.56,28.9,83.1,Very_Unhealthy
Gurugram,2024-03-04,2024,3,4,15,198,94.38,169.87,26.19,0.97,39.49,79.11,24.5,77.9,Unhealthy
Gurugram,2024-03-04,2024,3,4,16,256,122.2,183.67,29.73,1.16,38.51,40.37,27.8,77.4,Very_Unhealthy
Gurugram,2024-03-04,2024,3,4,17,221,105.35,203.25,28.61,0.54,30.11,44.5,25.4,72.0,Very_Unhealthy
Gurugram,2024-03-04,2024,3,4,18,400,190.58,305.88,28.79,0.84,10.4,14.08,23.2,62.4,Hazardous
Gurugram,2024-03-04,2024,3,4,19,365,173.84,336.05,52.44,0.55,10.46,63.33,15.5,59.8,Hazardous
Gurugram,2024-03-04,2024,3,4,20,462,220.26,371.2,46.46,0.51,15.02,17.98,16.5,46.3,Hazardous
Gurugram,2024-03-04,2024,3,4,21,406,193.64,413.31,36.9,1.13,39.7,26.23,15.8,46.6,Hazardous
Gurugram,2024-03-04,2024,3,4,22,269,128.15,266.39,27.29,1.13,39.84,23.39,15.9,42.5,Very_Unhealthy
Gurugram,2024-03-04,2024,3,4,23,249,118.83,226.75,48.09,0.53,6.82,42.02,13.7,47.6,Very_Unhealthy
Gurugram,2024-03-05,2024,3,5,0,244,116.34,238.75,28.21,1.04,12.33,63.09,15.9,41.5,Very_Unhealthy
Gurugram,2024-03-05,2024,3,5,1,219,104.49,170.38,42.24,0.46,26.04,47.7,9.1,35.2,Very_Unhealthy
Gurugram,2024-03-05,2024,3,5,2,236,112.54,213.95,55.95,0.53,21.61,28.09,16.7,39.1,Very_Unhealthy
Gurugram,2024-03-05,2024,3,5,3,260,123.99,268.19,45.14,0.76,15.99,16.97,16.7,35.3,Very_Unhealthy
Gurugram,2024-03-05,2024,3,5,4,246,117.19,180.52,55.8,0.69,34.83,30.42,18.1,37.3,Very_Unhealthy
Gurugram,2024-03-05,2024,3,5,5,262,124.88,208.05,30.19,0.82,27.28,68.3,23.1,41.6,Very_Unhealthy
Gurugram,2024-03-05,2024,3,5,6,304,144.85,309.82,26.93,0.92,16.14,53.18,24.9,48.7,Hazardous
Gurugram,2024-03-05,2024,3,5,7,309,147.54,278.38,41.66,0.46,8.95,46.46,24.2,50.1,Hazardous
Gurugram,2024-03-05,2024,3,5,8,351,167.5,364.56,30.51,1.18,38.29,31.48,25.0,55.0,Hazardous
Gurugram,2024-03-05,2024,3,5,9,385,183.59,389.19,32.6,0.9,7.87,13.12,29.7,61.3,Hazardous
Gurugram,2024-03-05,2024,3,5,10,279,133.21,213.45,49.79,1.2,39.27,27.01,31.3,63.2,Very_Unhealthy
Gurugram,2024-03-05,2024,3,5,11,231,110.18,226.86,37.34,0.55,34.79,39.18,29.7,70.6,Very_Unhealthy
Gurugram,2024-03-05,2024,3,5,12,246,117.25,237.1,24.95,0.89,6.21,19.29,30.2,70.1,Very_Unhealthy
Gurugram,2024-03-05,2024,3,5,13,214,101.91,206.8,28.43,1.17,15.96,13.32,29.1,81.0,Very_Unhealthy
Gurugram,2024-03-05,2024,3,5,14,272,129.62,234.06,38.34,1.19,38.24,12.52,31.1,74.0,Very_Unhealthy
Gurugram,2024-03-05,2024,3,5,15,270,128.93,281.8,59.7,0.68,15.26,22.48,27.4,73.4,Very_Unhealthy
Gurugram,2024-03-05,2024,3,5,16,245,117.11,201.74,42.51,1.11,32.11,14.42,27.0,72.9,Very_Unhealthy
Gurugram,2024-03-05,2024,3,5,17,315,150.34,279.66,24.23,0.75,25.78,33.86,22.5,64.2,Hazardous
Gurugram,2024-03-05,2024,3,5,18,353,168.25,286.81,59.88,0.54,34.82,37.17,21.5,63.8,Hazardous
Gurugram,2024-03-05,2024,3,5,19,349,166.42,315.46,48.33,0.31,26.73,38.25,20.6,66.9,Hazardous
Gurugram,2024-03-05,2024,3,5,20,443,211.08,354.98,28.46,0.62,29.07,12.26,18.9,58.5,Hazardous
Gurugram,2024-03-05,2024,3,5,21,421,200.84,394.83,34.08,0.86,23.97,55.56,15.9,49.7,Hazardous
Gurugram,2024-03-05,2024,3,5,22,346,165.22,299.35,31.72,0.87,15.71,32.3,16.6,39.2,Hazardous
Gurugram,2024-03-05,2024,3,5,23,312,148.86,256.96,23.43,0.52,16.36,22.35,16.2,42.8,Hazardous
Gurugram,2024-03-06,2024,3,6,0,197,94.03,192.7,38.72,1.07,38.45,16.06,15.3,36.5,Unhealthy
Gurugram,2024-03-06,2024,3,6,1,233,111.36,183.23,42.27,1.2,18.52,74.59,13.6,42.9,Very_Unhealthy
Gurugram,2024-03-06,2024,3,6,2,264,125.75,207.75,30.34,1.15,33.91,54.48,13.2,39.1,Very_Unhealthy
Gurugram,2024-03-06,2024,3,6,3,281,134.02,227.43,56.54,0.34,7.67,22.25,17.3,40.3,Very_Unhealthy
Gurugram,2024-03-06,2024,3,6,4,277,132.03,267.17,24.84,0.6,13.87,34.7,17.0,41.1,Very_Unhealthy
Gurugram,2024-03-06,2024,3,6,5,266,126.77,204.41,48.52,1.17,39.02,63.27,24.1,40.5,Very_Unhealthy
Gurugram,2024-03-06,2024,3,6,6,314,149.76,306.49,38.24,0.41,9.67,78.16,23.1,46.6,Hazardous
Gurugram,2024-03-06,2024,3,6,7,343,163.62,323.19,42.12,0.42,34.22,12.23,24.4,44.5,Hazardous
Gurugram,2024-03-06,2024,3,6,8,345,164.55,292.2,48.8,0.44,7.64,77.43,25.9,53.7,Hazardous
Gurugram,2024-03-06,2024,3,6,9,343,163.64,316.91,20.03,0.69,31.28,30.23,28.5,59.7,Hazardous
Gurugram,2024-03-06,2024,3,6,10,279,132.98,256.17,56.48,1.14,19.94,74.1,31.6,64.7,Very_Unhealthy
Gurugram,2024-03-06,2024,3,6,11,271,129.39,241.35,43.62,0.95,28.51,48.84,26.9,66.3,Very_Unhealthy
Gurugram,2024-03-06,2024,3,6,12,253,120.61,190.88,52.2,0.52,36.95,78.27,27.9,71.0,Very_Unhealthy
